filename,cleaned_sentence,unvowel_sentence
Our-Benchmark.csv,وَهَلْ هُنَاكَ مَخَاوِفُ لَدَيْكَ بِسَبَبِ أَنَّ عَمَلِيَّةَ الدِّرَاسَةِ سَوْفَ تَكُونُ عَنْ بُعْدٍ. مُحَمَّدُ: أَنَا مُتَحَمِّسٌ لِلْغَايَةِ، كَمَا أَنَّنِي أُرِيدُ أَنْ أُجَرِّبَ هَذِهِ التَّجْرِبَةَ الْجَدِيدَةَ بِالنِّسْبَةِ لِي، حَيْثُ أَنَّ عَمَلِيَّةَ الدِّرَاسَةِ عَنْ بُعْدٍ أَعْتَقِدُ أَنَّهَا سَوْفَ تَكُونُ شَيِّقَةً لِلْغَايَةِ. حَسَنُ: أَلَا تَرَى يَا مُحَمَّدُ أَنَّ مِنَ الْمُمْكِنِ أَنْ تَكُونَ عَمَلِيَّةُ الدِّرَاسَةِ عَنْ بُعْدٍ مُعَقَّدَةً بَعْضَ الشَّيْءِ، ,وهل هناك مخاوف لديك بسبب أن عملية الدراسة سوف تكون عن بعد. محمد: أنا متحمس للغاية، كما أنني أريد أن أجرب هذه التجربة الجديدة بالنسبة لي، حيث أن عملية الدراسة عن بعد أعتقد أنها سوف تكون شيقة للغاية. حسن: ألا ترى يا محمد أن من الممكن أن تكون عملية الدراسة عن بعد معقدة بعض الشيء، 
Our-Benchmark.csv,خَاصَّةً لَدَى الْأَشْخَاصِ الَّذِينَ لَمْ يَتَوَفَّرْ لَدَيْهِمْ أَجْهِزَةٌ حَدِيثَةٌ؟ مُحَمَّدُ: عَلَى الْعَكْسِ يَا حَسَنُ، هُنَاكَ الْكَثِيرُ مِنَ الْفَوَائِدِ الَّتِي سَوْفَ نَحْصُلُ عَلَيْهَا مِنْ خِلَالِ التَّعْلِيمِ عَنْ بُعْدٍ، وَهَذِهِ بِالْمُقَارَنَةِ مَعَ أَضْرَارِهَا أَيْضًا. حَسَنُ: بِالْفِعْلِ هُنَاكَ فَوَائِدُ كَثِيرَةٌ، وَلَكِنْ قَدْ يَكُونُ بَعْضُ الطَّلَبَةِ لَنْ يَكُونُوا قَادِرِينَ عَلَى الِاهْتِمَامِ وَالتَّرْكِيزِ، ,خاصة لدى الأشخاص الذين لم يتوفر لديهم أجهزة حديثة؟ محمد: على العكس يا حسن، هناك الكثير من الفوائد التي سوف نحصل عليها من خلال التعليم عن بعد، وهذه بالمقارنة مع أضرارها أيضا. حسن: بالفعل هناك فوائد كثيرة، ولكن قد يكون بعض الطلبة لن يكونوا قادرين على الاهتمام والتركيز، 
Our-Benchmark.csv,بِالْإِضَافَةِ إِلَى مَا هِيَ الطَّرِيقَةُ الَّتِي يُمْكِنُ اسْتِخْدَامُهَا مِنْ أَجْلِ أَنْ تَحْصُلَ عَلَى حُضُورِهِمْ بِشَكْلٍ دَائِمٍ عَلَى الْمِنَصَّةِ الْإِلِكْتِرُونِيَّةِ الْمُعَدَّةِ لِذَلِكَ؟ مُحَمَّدُ: مَعَكَ حَقٌّ بِهَذَا الْأَمْرِ، قَدْ يَكُونُ الْبَعْضُ غَيْرَ مُتَوَاصِلٍ بِسَبَبِ الْإِهْمَالِ، وَلَكِنْ هُنَا يَأْتِي دَوْرُ أَوْلِيَاءِ الْأُمُورِ، ,بالإضافة إلى ما هي الطريقة التي يمكن استخدامها من أجل أن تحصل على حضورهم بشكل دائم على المنصة الإلكترونية المعدة لذلك؟ محمد: معك حق بهذا الأمر، قد يكون البعض غير متواصل بسبب الإهمال، ولكن هنا يأتي دور أولياء الأمور، 
Our-Benchmark.csv,وَبِالتَّالِي يُمْكِنُهُمْ أَنْ يَتَمَكَّنَ الطَّالِبُ مِنْ أَنْ يَحْصُلَ عَلَى دَرَجَاتٍ جَيِّدَةٍ. حَسَنُ: قَدْ نَفْتَرِضُ أَنَّ هُنَاكَ بَعْضَ الْآبَاءِ غَيْرُ قَادِرِينَ عَلَى التَّعَامُلِ مَعَ التِّكْنُولُوجِيَا بِالشَّكْلِ الصَّحِيحِ، كَيْفَ يُسَاعِدُونَ أَطْفَالَهُمْ فِي هَذَا الْأَمْرِ، كَمَا تَعْلَمُ أَنَّ التِّكْنُولُوجِيَا ذُو حَدَّيْنِ. مُحَمَّدُ: مِنَ الْمُمْكِنِ أَنْ يَجْلِسُوا بِجَانِبِ أَطْفَالِهِمْ أَطْوَلَ فَتْرَةٍ مُمْكِنَةٍ، ,وبالتالي يمكنهم أن يتمكن الطالب من أن يحصل على درجات جيدة. حسن: قد نفترض أن هناك بعض الآباء غير قادرين على التعامل مع التكنولوجيا بالشكل الصحيح، كيف يساعدون أطفالهم في هذا الأمر، كما تعلم أن التكنولوجيا ذو حدين. محمد: من الممكن أن يجلسوا بجانب أطفالهم أطول فترة ممكنة، 
Our-Benchmark.csv,وَبِالتَّالِي يَفْحَصُونَهُمْ مِنْ وَقْتٍ إِلَى آخَرَ لِمَعْرِفَةِ مَا يَقُومُونَ بِهِ. حَسَنُ: بِرَأْيِي يُفَضَّلُ أَنْ يَقُومَ الْمُعَلِّمُونَ أَيْضًا بِالشَّرْحِ مِنْ مَنَازِلِهِمْ، حَتَّى يَتَمَكَّنُوا بَعْدَ ذَلِكَ مِنْ تَفَحُّصِ أَطْفَالِهِمْ، حَيْثُ أَنَّ أَطْفَالَ الْمُعَلِّمِينَ هُمْ جُزْءٌ مِنْ أَجْزَاءِ الْمَنْظُومَةِ التَّعْلِيمِيَّةِ مِثْلُنَا تَمَامًا. مُحَمَّدُ: إِنَّهَا بِالْفِعْلِ فُرْصَةٌ جَيِّدَةٌ وَمِثَالِيَّةٌ مِنْ أَجْلِ تَطْوِيرِ مَهَارَاتِنَا فِي التِّكْنُولُوجِيَا بِشَكْلٍ كَبِيرٍ، ,وبالتالي يفحصونهم من وقت إلى آخر لمعرفة ما يقومون به. حسن: برأيي يفضل أن يقوم المعلمون أيضا بالشرح من منازلهم، حتى يتمكنوا بعد ذلك من تفحص أطفالهم، حيث أن أطفال المعلمين هم جزء من أجزاء المنظومة التعليمية مثلنا تماما. محمد: إنها بالفعل فرصة جيدة ومثالية من أجل تطوير مهاراتنا في التكنولوجيا بشكل كبير، 
Our-Benchmark.csv,وَلَكِنْ يَجِبُ أَنْ يَحْدُثَ ذَلِكَ الْأَمْرُ بَعْدَ التَّحْدِيثَاتِ الَّتِي يُمْكِنُ تَحْدِيثُهَا فِي مَعَايِيرِ الْجَوْدَةِ الْخَاصَّةِ بِالتَّعْلِيمِ عَنْ بُعْدٍ. حَسَنُ: نَعَمْ أَسْأَلُ الْلهَ تَعَالَى أَنْ يَرْزُقَنَا بِجَوْدَةِ تَعْلِيمٍ عَنْ بُعْدٍ بِأَفْضَلِ جَوْدَةٍ، كَمَا أَتَمَنَّى أَنْ يَكُونَ هُنَاكَ وَسَائِلُ مُتَعَدِّدَةٌ تُسَهِّلُ مِنْ عَمَلِيَّةِ الشَّرْحِ. ,ولكن يجب أن يحدث ذلك الأمر بعد التحديثات التي يمكن تحديثها في معايير الجودة الخاصة بالتعليم عن بعد. حسن: نعم أسأل الله تعالى أن يرزقنا بجودة تعليم عن بعد بأفضل جودة، كما أتمنى أن يكون هناك وسائل متعددة تسهل من عملية الشرح. 
Our-Benchmark.csv,مُحَمَّدُ: نَعَمْ إِنَّنِي أَتَوَقَّعُ ذَلِكَ بِالْفِعْلِ، أَرَاكَ عَمَّا قَرِيبٍ يَا صَدِيقِي، سَعِدْتُ كَثِيرًا بِحَدِيثِي مَعَكَ. حَسَنُ: وَأَنَا أَيْضًا، أَرَاكَ عَلَى خَيْرٍ يَا مُحَمَّدُ. فَوَائِدُ التَّعْلِيمِ عَنْ بُعْدٍ يُوجَدُ الْكَثِيرُ مِنَ الْفَوَائِدِ الْخَاصَّةِ بِعَمَلِيَّةِ التَّعْلِيمِ عَنْ بُعْدٍ، حَيْثُ أَنَّ الْبَعْضَ يَجْهَلُ كَافَّةَ تِلْكَ الْفَوَائِدِ وَيَظَلُّ يَبْحَثُ عَنْ مَشَاكِلِ هَذِهِ الْعَمَلِيَّةِ، ,محمد: نعم إنني أتوقع ذلك بالفعل، أراك عما قريب يا صديقي، سعدت كثيرا بحديثي معك. حسن: وأنا أيضا، أراك على خير يا محمد. فوائد التعليم عن بعد يوجد الكثير من الفوائد الخاصة بعملية التعليم عن بعد، حيث أن البعض يجهل كافة تلك الفوائد ويظل يبحث عن مشاكل هذه العملية، 
Our-Benchmark.csv,عَلَى الرَّغْمِ مِنْ أَنَّ عَمَلِيَّةَ التَّعْلِيمِ عَنْ بُعْدٍ سَوْفَ تُسَاعِدُكَ فِي الْكَثِيرِ مِنَ الْأُمُورِ، مِنْ فَوَائِدِ التَّعْلِيمِ عَنْ بُعْدٍ: يُسَاعِدُكَ التَّعْلِيمُ عَنْ بُعْدٍ فِي مُوَاجَهَةِ الْكَثِيرِ مِنَ التَّحَدِّيَاتِ الْمُخْتَلِفَةِ فِي نِسْبَةِ الْغِيَابِ فِي بَعْضِ الْمَدَارِسِ. التَّعْلِيمُ عَنْ بُعْدٍ سَوْفَ يُسَاعِدُكَ فِي تَقْلِيلِ الْهَدْرِ مِنَ الْمَوَادِّ، ,على الرغم من أن عملية التعليم عن بعد سوف تساعدك في الكثير من الأمور، من فوائد التعليم عن بعد: يساعدك التعليم عن بعد في مواجهة الكثير من التحديات المختلفة في نسبة الغياب في بعض المدارس. التعليم عن بعد سوف يساعدك في تقليل الهدر من المواد، 
Our-Benchmark.csv,كَمَا أَنَّهُ سَوْفَ يُوَفِّرُ نِظَامًا دَقِيقًا لِلْمُتَابَعَةِ. التَّعْلِيمُ عَنْ بُعْدٍ يُنَمِّي لَدَى طِفْلِكَ مَهَارَةَ اسْتِخْدَامِ التِّكْنُولُوجِيَا. كَمَا يُسَاعِدُ التَّعْلِيمُ عَنْ بُعْدٍ عَلَى اكْتِشَافِ الْبَرَاعَةِ الرَّقْمِيَّةِ لَدَى الْأَطْفَالِ. يَضْمَنُ لَكَ التَّعْلِيمُ عَنْ بُعْدٍ، إِتْمَامَ عَمَلِيَّةِ الدِّرَاسَةِ بِكُلِّ سُهُولَةٍ بِدُونِ أَيِّ مَشَاكِلَ، كَمَا أَنَّهُ يُقَلِّلُ الْمَجْهُودَ وَالْوَقْتَ فِي الذَّهَابِ وَالْإِيَابِ مِنَ الْمَدْرَسَةِ. ,كما أنه سوف يوفر نظاما دقيقا للمتابعة. التعليم عن بعد ينمي لدى طفلك مهارة استخدام التكنولوجيا. كما يساعد التعليم عن بعد على اكتشاف البراعة الرقمية لدى الأطفال. يضمن لك التعليم عن بعد، إتمام عملية الدراسة بكل سهولة بدون أي مشاكل، كما أنه يقلل المجهود والوقت في الذهاب والإياب من المدرسة. 
Our-Benchmark.csv,التَّعْلِيمُ عَنْ بُعْدٍ يَجْعَلُ الطَّالِبَ مُهْتَمًّا بِشَكْلٍ أَكْبَرَ بِالْمَنْظُومَةِ التَّعْلِيمِيَّةِ بِالْإِضَافَةِ إِلَى دَوْرِهِ فِيهَا، لِذَلِكَ يُمْكِنُكَ أَنْ تَسْتَفِيدَ بِشَكْلٍ كَبِيرٍ مِنَ الدِّرَاسَةِ عَنْ بُعْدٍ. يُعَدُّ حِوَارٌ بَيْنَ شَخْصَيْنِ عَنِ الدِّرَاسَةِ، مِنْ إِحْدَى الْحِوَارَاتِ وَالْمُنَاقَشَاتِ الشَّيِّقَةِ الَّتِي يُمْكِنُكَ الِاسْتِمَاعُ إِلَيْهَا، حَيْثُ أَنَّ ذَلِكَ الْحِوَارَ يُسَاعِدُ عَلَى تَفَتُّحِ آفَاقِكَ فِي عَمَلِيَّةِ الدِّرَاسَةِ عَنْ بُعْدٍ بِشَكْلٍ كَبِيرٍ، ,التعليم عن بعد يجعل الطالب مهتما بشكل أكبر بالمنظومة التعليمية بالإضافة إلى دوره فيها، لذلك يمكنك أن تستفيد بشكل كبير من الدراسة عن بعد. يعد حوار بين شخصين عن الدراسة، من إحدى الحوارات والمناقشات الشيقة التي يمكنك الاستماع إليها، حيث أن ذلك الحوار يساعد على تفتح آفاقك في عملية الدراسة عن بعد بشكل كبير، 
Our-Benchmark.csv,وَيَجْعَلُكَ أَيْضًا لَدَيْكَ بَعْضُ الْخَلْفِيَّةِ عَنْ هَذِهِ الْعَمَلِيَّةِ، كَمَا ذَكَرْنَا يَجِبُ عَلَى الْآبَاءِ الِاهْتِمَامُ بِدِرَاسَةِ الطُّلَّابِ عَنْ بُعْدٍ وَالْحِرْصُ عَلَى حُضُورِهِمْ دُرُوسَهُمْ بِدُونِ أَيِّ إِهْمَالٍ أَوِ اسْتِهْتَارٍ فِي الْعَمَلِيَّةِ الدِّرَاسِيَّةِ.,ويجعلك أيضا لديك بعض الخلفية عن هذه العملية، كما ذكرنا يجب على الآباء الاهتمام بدراسة الطلاب عن بعد والحرص على حضورهم دروسهم بدون أي إهمال أو استهتار في العملية الدراسية.
Our-Benchmark.csv,الْوُصْلَاتُ الصَّلْبَةُ الطَّرِيقَةُ الْأَصْلِيَّةُ الْقَدِيمَةُ الْمَوْجُودَةُ فِي نِظَامِ يُونِكْسَ لِإِنْشَاءِ الْوُصْلَاتِ هِيَ اسْتِخْدَامُ الْوُصْلَاتِ الصَّلْبَةِ، وَذَلِكَ عِنْدَ مُقَارَنَتِهَا مَعَ الْوُصْلَاتِ الرَّمْزِيَّةِ الَّتِي تُعْتَبَرُ أَكْثَرَ حَدَاثَةً. تَمْلِكُ جَمِيعُ الْمَلَفَّاتِ افْتِرَاضِيًا وُصْلَةً صَلْبَةً وَاحِدَةً تُعْطِي الْمَلَفَّ اسْمَهُ. عِنْدَمَا تُنْشِئُ وُصْلَةً صَلْبَةً، فَإِنَّنَا نُنْشِئُ قَيْدًا جَدِيدًا لِلْمَلَفِّ. ,الوصلات الصلبة الطريقة الأصلية القديمة الموجودة في نظام يونكس لإنشاء الوصلات هي استخدام الوصلات الصلبة، وذلك عند مقارنتها مع الوصلات الرمزية التي تعتبر أكثر حداثة. تملك جميع الملفات افتراضيا وصلة صلبة واحدة تعطي الملف اسمه. عندما تنشئ وصلة صلبة، فإننا ننشئ قيدا جديدا للملف. 
Our-Benchmark.csv,"تُعَانِي الْوُصْلَاتُ الصَّلْبَةُ مِنْ قُصُورَيْنِ مُهِمَّيْنِ: لَا تَسْتَطِيعُ الْوُصْلَاتُ الصَّلْبَةُ الْإِشَارَةَ إِلَى مَلَفٍّ خَارِجَ نِظَامِ الْمَلَفَّاتِ الَّتِي تُنْشَأُ فِيهِ. الْعِبَارَةُ السَّابِقَةُ تَعْنِي أَنَّ الْوُصْلَةَ لَا تَسْتَطِيعُ الْإِشَارَةَ إِلَى مَلَفٍّ لَيْسَ عَلَى الْقُرْصِ نَفْسِهِ الَّذِي يَحْتَوِيهَا.
لَا يُمْكِنُ إِنْشَاءُ وُصْلَةٍ صَلْبَةٍ لِمُجَلَّدٍ.
عَلَى النَّقِيضِ مِنَ الْوُصْلَاتِ الرَّمْزِيَّةِ، لَا يُمْكِنُ تَمْيِيزُ الْوُصْلَاتِ الصَّلْبَةِ مِنَ الْمَلَفِّ نَفْسِهِ. ","تعاني الوصلات الصلبة من قصورين مهمين: لا تستطيع الوصلات الصلبة الإشارة إلى ملف خارج نظام الملفات التي تنشأ فيه. العبارة السابقة تعني أن الوصلة لا تستطيع الإشارة إلى ملف ليس على القرص نفسه الذي يحتويها.
لا يمكن إنشاء وصلة صلبة لمجلد.
على النقيض من الوصلات الرمزية، لا يمكن تمييز الوصلات الصلبة من الملف نفسه. "
Our-Benchmark.csv,فَعِنْدَمَا تَعْرِضُ مُحْتَوَيَاتِ مُجَلَّدٍ مَا يَحْتَوِي عَلَى وُصْلَةٍ صَلْبَةٍ فَلَنْ تَرَى أَيَّةَ إِشَارَةٍ إِلَى وُجُودِ وُصْلَةٍ صَلْبَةٍ. عِنْدَمَا نَحْذِفُ وُصْلَةً صَلْبَةً، فَإِنَّ مُحْتَوَيَاتِ الْمَلَفِّ لَا تَتَغَيَّرُ، وَيَبْقَى الْمَلَفُّ مَوْجُودًا؛ وَيَسْتَمِرُّ وُجُودُ الْمَلَفِّ إِلَى أَنْ تَحْذِفَ جَمِيعَ الْوُصْلَاتِ الصَّلْبَةِ الَّتِي تُشِيرُ إِلَيْهِ. مِنَ الْمُهِمِّ مَعْرِفَةُ أَنَّكَ قَدْ تُوَاجِهُ وُصْلَاتٍ صَلْبَةً بَيْنَ الْحِينِ وَالْآخَرِ. ,فعندما تعرض محتويات مجلد ما يحتوي على وصلة صلبة فلن ترى أية إشارة إلى وجود وصلة صلبة. عندما نحذف وصلة صلبة، فإن محتويات الملف لا تتغير، ويبقى الملف موجودا؛ ويستمر وجود الملف إلى أن تحذف جميع الوصلات الصلبة التي تشير إليه. من المهم معرفة أنك قد تواجه وصلات صلبة بين الحين والآخر. 
Our-Benchmark.csv,لَكِنْ فِي الْآوِنَةِ الْأَخِيرَةِ غَالِبًا مَا تُسْتَخْدَمُ الْوُصْلَاتُ الرَّمْزِيَّةُ، الَّتِي سَوْفَ نُنَاقِشُهَا فِي الْفَقْرَةِ الْآتِيَةِ. الْوُصْلَاتُ الرَّمْزِيَّةُ أُنْشِئَتِ الْوُصْلَاتُ الرَّمْزِيَّةُ لِلتَّغَلُّبِ عَلَى الْقُصُورِ الْمَوْجُودِ فِي الْوُصْلَاتِ الصَّلْبَةِ. تَعْمَلُ الْوُصْلَاتُ الرَّمْزِيَّةُ بِإِنْشَاءِ نَوْعٍ خَاصٍّ مِنَ الْمَلَفَّاتِ تَحْتَوِي نَصًّا يُشِيرُ إِلَى الْمَلَفِّ أَوِ الْمُجَلَّدِ الْأَصْلِيِّ. ,لكن في الآونة الأخيرة غالبا ما تستخدم الوصلات الرمزية، التي سوف نناقشها في الفقرة الآتية. الوصلات الرمزية أنشئت الوصلات الرمزية للتغلب على القصور الموجود في الوصلات الصلبة. تعمل الوصلات الرمزية بإنشاء نوع خاص من الملفات تحتوي نصا يشير إلى الملف أو المجلد الأصلي. 
Our-Benchmark.csv,فَهِيَ تَعْمَلُ بِآلِيَّةٍ تُشْبِهُ الْآلِيَّةَ الْمَوْجُودَةَ لِإِنْشَاءِ اخْتِصَارَاتٍ فِي نِظَامِ وِينْدُوزَ، لَكِنَّهَا تَسْبِقُ تِلْكَ الْمَوْجُودَةَ فِي وِينْدُوزَ بِعِدَّةِ سَنَوَاتٍ: -) . مِنَ الصَّعْبِ التَّفْرِيقُ مَا بَيْنَ الْمَلَفِّ الْمُشَارِ إِلَيْهِ بِوَاسِطَةِ وُصْلَةٍ رَمْزِيَّةٍ، وَالْوُصْلَةِ الرَّمْزِيَّةِ نَفْسِهَا. عَلَى سَبِيلِ الْمِثَالِ إِذَا كَتَبْتَ أَيَّةَ بَيَانَاتٍ إِلَى الْوُصْلَةِ الرَّمْزِيَّةِ، فَسَتُكْتَبُ أَيْضًا إِلَى الْمَلَفِّ الْأَصْلِيِّ. لَكِنْ عِنْدَ حَذْفِ وُصْلَةٍ رَمْزِيَّةٍ، فَإِنَّ الْوُصْلَةَ وَحْدَهَا سَتُحْذَفُ وَلَيْسَ الْمَلَفُّ. ,فهي تعمل بآلية تشبه الآلية الموجودة لإنشاء اختصارات في نظام ويندوز، لكنها تسبق تلك الموجودة في ويندوز بعدة سنوات: -) . من الصعب التفريق ما بين الملف المشار إليه بواسطة وصلة رمزية، والوصلة الرمزية نفسها. على سبيل المثال إذا كتبت أية بيانات إلى الوصلة الرمزية، فستكتب أيضا إلى الملف الأصلي. لكن عند حذف وصلة رمزية، فإن الوصلة وحدها ستحذف وليس الملف. 
Our-Benchmark.csv,"وَإِذَا حُذِفَ الْمَلَفُّ الْمُشَارُ إِلَيْهِ مِنْ قِبَلِ وُصْلَةٍ رَمْزِيَّةٍ، فَلَنْ تُحْذَفَ هَذِهِ الْوُصْلَةُ وَلَكِنَّهَا لَنْ تُشِيرَ إِلَى أَيِّ شَيْءٍ. تُسَمَّى الْوُصْلَةُ فِي هَذِهِ الْحَالَةِ بِالْمُصْطَلَحِ: ""وُصْلَةٌ مُحَطَّمَةٌ"" (broken link) . سَيُظْهِرُ الْأَمْرُ ls، فِي أَغْلَبِ الْحَالَاتِ الْوُصْلَاتِ الْمُحَطَّمَةَ بِلَوْنٍ مُخْتَلِفٍ كَالْأَحْمَرِ لِتَمْيِيزِهَا. اسْتِخْدَامَاتٌ مُتَقَدِّمَةٌ لِلَوْحَةِ الْمَفَاتِيحِ غَالِبًا مَا أَصِفُ مَازِحًا نِظَامَ يُونِكْسَ بِأَنَّهُ ""نِظَامُ التَّشْغِيلِ لِلْأَشْخَاصِ الَّذِينَ يُحِبُّونَ الطِّبَاعَةَ"". ","وإذا حذف الملف المشار إليه من قبل وصلة رمزية، فلن تحذف هذه الوصلة ولكنها لن تشير إلى أي شيء. تسمى الوصلة في هذه الحالة بالمصطلح: ""وصلة محطمة"" (broken link) . سيظهر الأمر ls، في أغلب الحالات الوصلات المحطمة بلون مختلف كالأحمر لتمييزها. استخدامات متقدمة للوحة المفاتيح غالبا ما أصف مازحا نظام يونكس بأنه ""نظام التشغيل للأشخاص الذين يحبون الطباعة"". "
Our-Benchmark.csv,وَعَلَى الرَّغْمِ مِنْ أَنَّ سَطْرَ الْأَوَامِرِ يُبَرْهِنُ ذَاكَ الْكَلَامَ، إِلَّا أَنَّ مُسْتَخْدِمِي سَطْرِ الْأَوَامِرِ لَا يُحِبُّونَ الطِّبَاعَةَ لِهَذِهِ الدَّرَجَةِ. لِمَاذَا إِذًا تَكُونُ أَسْمَاءُ الْعَدِيدِ مِنَ الْأَوَامِرِ قَصِيرَةً لِلْغَايَةِ كَالْأَوَامِرِ cp وَ ls وَ mv وَ rm؟ فِي الْحَقِيقَةِ، إِنَّ أَحَدَ أَكْثَرِ أَهْدَافِ سَطْرِ الْأَوَامِرِ الْمُثِيرَةِ لِلِاهْتِمَامِ هُوَ الْكَسَلُ: الْقِيَامُ بِمُعْظَمِ الْأَعْمَالِ بِمُجَرَّدِ ضَغَطَاتٍ بَسِيطَةٍ عَلَى لَوْحَةِ الْمَفَاتِيحِ. ,وعلى الرغم من أن سطر الأوامر يبرهن ذاك الكلام، إلا أن مستخدمي سطر الأوامر لا يحبون الطباعة لهذه الدرجة. لماذا إذا تكون أسماء العديد من الأوامر قصيرة للغاية كالأوامر cp و ls و mv و rm؟ في الحقيقة، إن أحد أكثر أهداف سطر الأوامر المثيرة للاهتمام هو الكسل: القيام بمعظم الأعمال بمجرد ضغطات بسيطة على لوحة المفاتيح. 
Our-Benchmark.csv,"هَدَفٌ آخَرُ هُوَ أَنْ لَا تَرْفَعَ أَصَابِعَكَ عَنْ لَوْحَةِ الْمَفَاتِيحِ إِلَى دَرَجَةِ الِاسْتِغْنَاءِ عَنِ اسْتِخْدَامِ الْفَأْرَةِ! سَنُنَاقِشُ فِي هَذَا الْفَصْلِ مِيزَاتِ الصَّدَفَةِ bash الَّتِي تَجْعَلُ اسْتِخْدَامَ لَوْحَةِ الْمَفَاتِيحِ أَكْثَرَ سُرْعَةً وَفَعَّالِيَّةً. سَتَسْتَخْدِمُ الْأَوَامِرَ الْآتِيَةَ فِي هَذَا الْفَصْلِ: clear - مَسْحُ مُحْتَوَيَاتِ الشَّاشَةِ.
history - ","هدف آخر هو أن لا ترفع أصابعك عن لوحة المفاتيح إلى درجة الاستغناء عن استخدام الفأرة! سنناقش في هذا الفصل ميزات الصدفة bash التي تجعل استخدام لوحة المفاتيح أكثر سرعة وفعالية. ستستخدم الأوامر الآتية في هذا الفصل: clear - مسح محتويات الشاشة.
history - "
Our-Benchmark.csv,عَرْضُ مُحْتَوَيَاتِ قَائِمَةِ تَأْرِيخِ الْأَوَامِرِ التَّعْدِيلَاتُ فِي سَطْرِ الْأَوَامِرِ تَسْتَخْدِمُ bash مَكْتَبَةً (مَجْمُوعَةً مُشْتَرَكَةً مِنَ الْأَكْوَادِ الَّتِي تَقُومُ بِأَعْمَالٍ مُعَيَّنَةٍ تَسْتَخْدِمُهَا مُخْتَلِفُ الْبَرَامِجِ) تُسَمَّى Readline لِكَيْ تُحَقِّقَ إِمْكَانِيَّةَ التَّعْدِيلِ فِي سَطْرِ الْأَوَامِرِ. لَقَدْ جَرَّبْنَا ذَلِكَ مُسْبَقًا عِنْدَ اسْتِخْدَامِ أَزْرَارِ الْأَسْهُمِ لِتَحْرِيكِ الْمُؤَشِّرِ؛ لَكِنْ يُوجَدُ هُنَاكَ الْمَزِيدُ مِنَ الْمِيزَاتِ الَّتِي لَمْ نُجَرِّبْهَا بَعْدُ. ,عرض محتويات قائمة تأريخ الأوامر التعديلات في سطر الأوامر تستخدم bash مكتبة (مجموعة مشتركة من الأكواد التي تقوم بأعمال معينة تستخدمها مختلف البرامج) تسمى Readline لكي تحقق إمكانية التعديل في سطر الأوامر. لقد جربنا ذلك مسبقا عند استخدام أزرار الأسهم لتحريك المؤشر؛ لكن يوجد هناك المزيد من الميزات التي لم نجربها بعد. 
Our-Benchmark.csv,يُمْكِنُكَ اعْتِبَارُهَا أَدَوَاتٍ إِضَافِيَّةً تُسَاعِدُكَ فِي عَمَلِكَ. صَحِيحٌ أَنَّهُ لَيْسَ مِنَ الضَّرُورِيِّ تَعَلُّمُهَا جَمِيعًا؛ إِلَّا أَنَّ غَالِبِيَّتَهَا تَكُونُ ذَاتَ اسْتِخْدَامَاتٍ مُفِيدَةٍ. اخْتَرْ مِنْهَا مَا تَشَاءُ تَخْتَلِفُ أَنْظِمَةُ التَّشْغِيلِ الَّتِي تَتْبَعُ عُرْفَ يُونِكْسَ عَنْ تِلْكَ الَّتِي تَتْبَعُ عُرْفَ MS-DOS لَيْسَ بِأَنَّهَا مُتَعَدِّدَةُ الْمَهَامِّ فَحَسْبُ، وَلَكِنَّهَا أَنْظِمَةٌ مُتَعَدِّدَةُ الْمُسْتَخْدِمِينَ أَيْضًا. مَاذَا يَعْنِي هَذَا الْكَلَامُ بِدِقَّةٍ؟ ,يمكنك اعتبارها أدوات إضافية تساعدك في عملك. صحيح أنه ليس من الضروري تعلمها جميعا؛ إلا أن غالبيتها تكون ذات استخدامات مفيدة. اختر منها ما تشاء تختلف أنظمة التشغيل التي تتبع عرف يونكس عن تلك التي تتبع عرف MS-DOS ليس بأنها متعددة المهام فحسب، ولكنها أنظمة متعددة المستخدمين أيضا. ماذا يعني هذا الكلام بدقة؟ 
